"ID","REMOTE_ID","AMBIENT_TEMPERATURE","AIR_PRESSURE","HUMIDITY","CREATED","serverDate","dateUTC","onlyTime","onlyDate"
5444,12,21.56,1011.37,48.21,"2021-06-25 12:25:32","2021-06-25 19:06:57",2021-06-25 19:06:57,68817,2021-06-25
5445,12,21.56,1011.37,48.22,"2021-06-25 12:25:32","2021-06-25 19:07:02",2021-06-25 19:07:02,68822,2021-06-25
5446,12,21.56,1011.31,48.23,"2021-06-25 12:25:32","2021-06-25 19:07:07",2021-06-25 19:07:07,68827,2021-06-25
5447,12,21.57,1011.33,48.23,"2021-06-25 12:25:32","2021-06-25 19:07:12",2021-06-25 19:07:12,68832,2021-06-25
5448,12,21.54,1011.39,48.24,"2021-06-25 12:25:32","2021-06-25 19:07:17",2021-06-25 19:07:17,68837,2021-06-25
5449,12,21.54,1011.36,48.28,"2021-06-25 12:25:32","2021-06-25 19:07:23",2021-06-25 19:07:23,68843,2021-06-25
5450,12,21.54,1011.33,48.32,"2021-06-25 12:25:32","2021-06-25 19:07:28",2021-06-25 19:07:28,68848,2021-06-25
5451,12,21.54,1011.36,48.42,"2021-06-25 12:25:32","2021-06-25 19:07:33",2021-06-25 19:07:33,68853,2021-06-25
5452,12,21.53,1011.36,48.36,"2021-06-25 12:25:32","2021-06-25 19:07:38",2021-06-25 19:07:38,68858,2021-06-25
5453,12,21.53,1011.4,48.42,"2021-06-25 12:25:32","2021-06-25 19:07:43",2021-06-25 19:07:43,68863,2021-06-25
5454,12,21.53,1011.34,48.34,"2021-06-25 12:25:32","2021-06-25 19:07:49",2021-06-25 19:07:49,68869,2021-06-25
5455,12,21.54,1011.36,48.35,"2021-06-25 12:25:32","2021-06-25 19:07:54",2021-06-25 19:07:54,68874,2021-06-25
5456,12,21.54,1011.38,48.3,"2021-06-25 12:25:32","2021-06-25 19:07:59",2021-06-25 19:07:59,68879,2021-06-25
5457,12,21.55,1011.43,48.33,"2021-06-25 12:25:32","2021-06-25 19:08:04",2021-06-25 19:08:04,68884,2021-06-25
5458,12,21.57,1011.38,48.24,"2021-06-25 12:25:32","2021-06-25 19:08:09",2021-06-25 19:08:09,68889,2021-06-25
5459,12,21.56,1011.32,48.17,"2021-06-25 12:25:32","2021-06-25 19:08:15",2021-06-25 19:08:15,68895,2021-06-25
5460,12,21.56,1011.32,48.23,"2021-06-25 12:25:32","2021-06-25 19:08:20",2021-06-25 19:08:20,68900,2021-06-25
5461,12,21.55,1011.36,48.28,"2021-06-25 12:25:32","2021-06-25 19:08:25",2021-06-25 19:08:25,68905,2021-06-25
5462,12,21.56,1011.35,48.26,"2021-06-25 12:25:32","2021-06-25 19:08:30",2021-06-25 19:08:30,68910,2021-06-25
5463,12,21.54,1011.34,48.23,"2021-06-25 12:25:32","2021-06-25 19:08:35",2021-06-25 19:08:35,68915,2021-06-25
5464,12,21.53,1011.36,48.26,"2021-06-25 12:25:32","2021-06-25 19:08:41",2021-06-25 19:08:41,68921,2021-06-25
5465,12,21.53,1011.37,48.33,"2021-06-25 12:25:32","2021-06-25 19:08:46",2021-06-25 19:08:46,68926,2021-06-25
5466,12,21.52,1011.35,48.32,"2021-06-25 12:25:32","2021-06-25 19:08:51",2021-06-25 19:08:51,68931,2021-06-25
5467,12,21.5,1011.41,48.36,"2021-06-25 12:25:32","2021-06-25 19:08:56",2021-06-25 19:08:56,68936,2021-06-25
5468,12,21.49,1011.36,48.35,"2021-06-25 12:25:32","2021-06-25 19:09:02",2021-06-25 19:09:02,68942,2021-06-25
5469,12,21.48,1011.35,48.39,"2021-06-25 12:25:32","2021-06-25 19:09:07",2021-06-25 19:09:07,68947,2021-06-25
5470,12,21.48,1011.31,48.39,"2021-06-25 12:25:32","2021-06-25 19:09:12",2021-06-25 19:09:12,68952,2021-06-25
5471,12,21.5,1011.37,48.33,"2021-06-25 12:25:32","2021-06-25 19:09:17",2021-06-25 19:09:17,68957,2021-06-25
5472,12,21.49,1011.38,48.35,"2021-06-25 12:25:32","2021-06-25 19:09:22",2021-06-25 19:09:22,68962,2021-06-25
5473,12,21.48,1011.32,48.42,"2021-06-25 12:25:32","2021-06-25 19:09:28",2021-06-25 19:09:28,68968,2021-06-25
5474,12,21.49,1011.35,48.49,"2021-06-25 12:25:32","2021-06-25 19:09:33",2021-06-25 19:09:33,68973,2021-06-25
5475,12,21.51,1011.39,48.56,"2021-06-25 12:25:32","2021-06-25 19:09:38",2021-06-25 19:09:38,68978,2021-06-25
5476,12,21.53,1011.39,48.46,"2021-06-25 12:25:32","2021-06-25 19:09:43",2021-06-25 19:09:43,68983,2021-06-25
5477,12,21.54,1011.44,48.38,"2021-06-25 12:25:32","2021-06-25 19:09:48",2021-06-25 19:09:48,68988,2021-06-25
5478,12,21.54,1011.39,48.42,"2021-06-25 12:25:32","2021-06-25 19:09:54",2021-06-25 19:09:54,68994,2021-06-25
5479,12,21.55,1011.37,48.48,"2021-06-25 12:25:32","2021-06-25 19:09:59",2021-06-25 19:09:59,68999,2021-06-25
5480,12,21.55,1011.38,48.51,"2021-06-25 12:25:32","2021-06-25 19:10:04",2021-06-25 19:10:04,69004,2021-06-25
5481,12,21.55,1011.4,48.46,"2021-06-25 12:25:32","2021-06-25 19:10:09",2021-06-25 19:10:09,69009,2021-06-25
5482,12,21.55,1011.4,48.46,"2021-06-25 12:25:32","2021-06-25 19:10:14",2021-06-25 19:10:14,69014,2021-06-25
5483,12,21.55,1011.46,48.52,"2021-06-25 12:25:32","2021-06-25 19:10:20",2021-06-25 19:10:20,69020,2021-06-25
5484,12,21.56,1011.42,48.73,"2021-06-25 12:25:32","2021-06-25 19:10:25",2021-06-25 19:10:25,69025,2021-06-25
5485,12,21.57,1011.41,48.79,"2021-06-25 12:25:32","2021-06-25 19:10:30",2021-06-25 19:10:30,69030,2021-06-25
5486,12,21.59,1011.37,48.61,"2021-06-25 12:25:32","2021-06-25 19:10:35",2021-06-25 19:10:35,69035,2021-06-25
5487,12,21.58,1011.38,48.56,"2021-06-25 12:25:32","2021-06-25 19:10:40",2021-06-25 19:10:40,69040,2021-06-25
5488,12,21.59,1011.44,48.56,"2021-06-25 12:25:32","2021-06-25 19:10:46",2021-06-25 19:10:46,69046,2021-06-25
5489,12,21.59,1011.5,48.68,"2021-06-25 12:25:32","2021-06-25 19:10:51",2021-06-25 19:10:51,69051,2021-06-25
5490,12,21.59,1011.37,49.08,"2021-06-25 12:25:32","2021-06-25 19:10:56",2021-06-25 19:10:56,69056,2021-06-25
5491,12,21.6,1011.43,48.79,"2021-06-25 12:25:32","2021-06-25 19:11:01",2021-06-25 19:11:01,69061,2021-06-25
5492,12,21.59,1011.42,48.6,"2021-06-25 12:25:32","2021-06-25 19:11:06",2021-06-25 19:11:06,69066,2021-06-25
5493,12,21.59,1011.45,48.5,"2021-06-25 12:25:32","2021-06-25 19:11:12",2021-06-25 19:11:12,69072,2021-06-25
5494,12,21.59,1011.45,48.48,"2021-06-25 12:25:32","2021-06-25 19:11:17",2021-06-25 19:11:17,69077,2021-06-25
5495,12,21.59,1011.42,48.43,"2021-06-25 12:25:32","2021-06-25 19:11:22",2021-06-25 19:11:22,69082,2021-06-25
5496,12,21.59,1011.34,48.43,"2021-06-25 12:25:32","2021-06-25 19:11:27",2021-06-25 19:11:27,69087,2021-06-25
5497,12,21.58,1011.48,48.42,"2021-06-25 12:25:32","2021-06-25 19:11:33",2021-06-25 19:11:33,69093,2021-06-25
5498,12,21.58,1011.5,48.39,"2021-06-25 12:25:32","2021-06-25 19:11:38",2021-06-25 19:11:38,69098,2021-06-25
5499,12,21.58,1011.45,48.46,"2021-06-25 12:25:32","2021-06-25 19:11:43",2021-06-25 19:11:43,69103,2021-06-25
5500,12,21.56,1011.45,48.45,"2021-06-25 12:25:32","2021-06-25 19:11:48",2021-06-25 19:11:48,69108,2021-06-25
5501,12,21.56,1011.43,48.56,"2021-06-25 12:25:32","2021-06-25 19:11:53",2021-06-25 19:11:53,69113,2021-06-25
5502,12,21.57,1011.43,48.56,"2021-06-25 12:25:32","2021-06-25 19:11:59",2021-06-25 19:11:59,69119,2021-06-25
5503,12,21.59,1011.42,48.39,"2021-06-25 12:25:32","2021-06-25 19:12:04",2021-06-25 19:12:04,69124,2021-06-25
5504,12,21.58,1011.43,48.46,"2021-06-25 12:25:32","2021-06-25 19:12:09",2021-06-25 19:12:09,69129,2021-06-25
5505,12,21.58,1011.5,48.4,"2021-06-25 12:25:32","2021-06-25 19:12:14",2021-06-25 19:12:14,69134,2021-06-25
5506,12,21.58,1011.46,48.43,"2021-06-25 12:25:32","2021-06-25 19:12:19",2021-06-25 19:12:19,69139,2021-06-25
5507,12,21.58,1011.37,48.42,"2021-06-25 12:25:32","2021-06-25 19:12:25",2021-06-25 19:12:25,69145,2021-06-25
5508,12,21.59,1011.47,48.5,"2021-06-25 12:25:32","2021-06-25 19:12:30",2021-06-25 19:12:30,69150,2021-06-25
5509,12,21.6,1011.46,48.57,"2021-06-25 12:25:32","2021-06-25 19:12:35",2021-06-25 19:12:35,69155,2021-06-25
5510,12,21.62,1011.4,48.54,"2021-06-25 12:25:32","2021-06-25 19:12:40",2021-06-25 19:12:40,69160,2021-06-25
5511,12,21.61,1011.46,48.47,"2021-06-25 12:25:32","2021-06-25 19:12:45",2021-06-25 19:12:45,69165,2021-06-25
5512,12,21.62,1011.43,48.54,"2021-06-25 12:25:32","2021-06-25 19:12:51",2021-06-25 19:12:51,69171,2021-06-25
5513,12,21.62,1011.42,48.54,"2021-06-25 12:25:32","2021-06-25 19:12:56",2021-06-25 19:12:56,69176,2021-06-25
5514,12,21.6,1011.47,48.45,"2021-06-25 12:25:32","2021-06-25 19:13:01",2021-06-25 19:13:01,69181,2021-06-25
5515,12,21.61,1011.45,48.37,"2021-06-25 12:25:32","2021-06-25 19:13:06",2021-06-25 19:13:06,69186,2021-06-25
5516,12,21.6,1011.41,48.37,"2021-06-25 12:25:32","2021-06-25 19:13:11",2021-06-25 19:13:11,69191,2021-06-25
5517,12,21.61,1011.45,48.38,"2021-06-25 12:25:32","2021-06-25 19:13:17",2021-06-25 19:13:17,69197,2021-06-25
5518,12,21.62,1011.44,48.33,"2021-06-25 12:25:32","2021-06-25 19:13:22",2021-06-25 19:13:22,69202,2021-06-25
5519,12,21.6,1011.46,48.31,"2021-06-25 12:25:32","2021-06-25 19:13:27",2021-06-25 19:13:27,69207,2021-06-25
5520,12,21.57,1011.46,48.37,"2021-06-25 12:25:32","2021-06-25 19:13:32",2021-06-25 19:13:32,69212,2021-06-25
5521,12,21.55,1011.43,48.43,"2021-06-25 12:25:32","2021-06-25 19:13:37",2021-06-25 19:13:37,69217,2021-06-25
5522,12,21.53,1011.47,48.46,"2021-06-25 12:25:32","2021-06-25 19:13:43",2021-06-25 19:13:43,69223,2021-06-25
5523,12,21.52,1011.46,48.5,"2021-06-25 12:25:32","2021-06-25 19:13:48",2021-06-25 19:13:48,69228,2021-06-25
5524,12,21.53,1011.49,48.52,"2021-06-25 12:25:32","2021-06-25 19:13:53",2021-06-25 19:13:53,69233,2021-06-25
5525,12,21.52,1011.5,48.52,"2021-06-25 12:25:32","2021-06-25 19:13:58",2021-06-25 19:13:58,69238,2021-06-25
5526,12,21.5,1011.49,48.54,"2021-06-25 12:25:32","2021-06-25 19:14:03",2021-06-25 19:14:03,69243,2021-06-25
5527,12,21.52,1011.45,48.58,"2021-06-25 12:25:32","2021-06-25 19:14:09",2021-06-25 19:14:09,69249,2021-06-25
5528,12,21.52,1011.56,48.58,"2021-06-25 12:25:32","2021-06-25 19:14:14",2021-06-25 19:14:14,69254,2021-06-25
5529,12,21.52,1011.58,48.54,"2021-06-25 12:25:32","2021-06-25 19:14:19",2021-06-25 19:14:19,69259,2021-06-25
5530,12,21.52,1011.48,48.63,"2021-06-25 12:25:32","2021-06-25 19:14:24",2021-06-25 19:14:24,69264,2021-06-25
5531,12,21.52,1011.56,48.63,"2021-06-25 12:25:32","2021-06-25 19:14:29",2021-06-25 19:14:29,69269,2021-06-25
5532,12,21.53,1011.49,48.55,"2021-06-25 12:25:32","2021-06-25 19:14:35",2021-06-25 19:14:35,69275,2021-06-25
5533,12,21.53,1011.57,48.55,"2021-06-25 12:25:32","2021-06-25 19:14:40",2021-06-25 19:14:40,69280,2021-06-25
5534,12,21.5,1011.54,48.53,"2021-06-25 12:25:32","2021-06-25 19:14:45",2021-06-25 19:14:45,69285,2021-06-25
5535,12,21.51,1011.55,48.59,"2021-06-25 12:25:32","2021-06-25 19:14:50",2021-06-25 19:14:50,69290,2021-06-25
5536,12,21.5,1011.49,48.6,"2021-06-25 12:25:32","2021-06-25 19:14:55",2021-06-25 19:14:55,69295,2021-06-25
5537,12,21.49,1011.44,48.62,"2021-06-25 12:25:32","2021-06-25 19:15:01",2021-06-25 19:15:01,69301,2021-06-25
5538,12,21.48,1011.45,48.65,"2021-06-25 12:25:32","2021-06-25 19:15:06",2021-06-25 19:15:06,69306,2021-06-25
5539,12,21.48,1011.49,48.65,"2021-06-25 12:25:32","2021-06-25 19:15:11",2021-06-25 19:15:11,69311,2021-06-25
5540,12,21.47,1011.53,48.76,"2021-06-25 12:25:32","2021-06-25 19:15:16",2021-06-25 19:15:16,69316,2021-06-25
5541,12,21.45,1011.48,49.16,"2021-06-25 12:25:32","2021-06-25 19:15:22",2021-06-25 19:15:22,69322,2021-06-25
5542,12,21.46,1011.52,48.94,"2021-06-25 12:25:32","2021-06-25 19:15:27",2021-06-25 19:15:27,69327,2021-06-25
5543,12,21.46,1011.54,48.8,"2021-06-25 12:25:32","2021-06-25 19:15:32",2021-06-25 19:15:32,69332,2021-06-25
5544,12,21.44,1011.51,48.79,"2021-06-25 12:25:32","2021-06-25 19:15:37",2021-06-25 19:15:37,69337,2021-06-25
5545,12,21.43,1011.48,48.76,"2021-06-25 12:25:32","2021-06-25 19:15:42",2021-06-25 19:15:42,69342,2021-06-25
5546,12,21.42,1011.53,48.9,"2021-06-25 12:25:32","2021-06-25 19:15:48",2021-06-25 19:15:48,69348,2021-06-25
5547,12,21.43,1011.49,48.86,"2021-06-25 12:25:32","2021-06-25 19:15:53",2021-06-25 19:15:53,69353,2021-06-25
5548,12,21.41,1011.54,48.86,"2021-06-25 12:25:32","2021-06-25 19:15:58",2021-06-25 19:15:58,69358,2021-06-25
5549,12,21.42,1011.53,48.86,"2021-06-25 12:25:32","2021-06-25 19:16:03",2021-06-25 19:16:03,69363,2021-06-25
5550,12,21.42,1011.53,48.95,"2021-06-25 12:25:32","2021-06-25 19:16:08",2021-06-25 19:16:08,69368,2021-06-25
5551,12,21.44,1011.54,48.86,"2021-06-25 12:25:32","2021-06-25 19:16:14",2021-06-25 19:16:14,69374,2021-06-25
5552,12,21.43,1011.52,48.83,"2021-06-25 12:25:32","2021-06-25 19:16:19",2021-06-25 19:16:19,69379,2021-06-25
5553,12,21.44,1011.54,48.86,"2021-06-25 12:25:32","2021-06-25 19:16:24",2021-06-25 19:16:24,69384,2021-06-25
5554,12,21.48,1011.56,48.83,"2021-06-25 12:25:32","2021-06-25 19:16:29",2021-06-25 19:16:29,69389,2021-06-25
5555,12,21.56,1011.52,48.87,"2021-06-25 12:25:32","2021-06-25 19:16:34",2021-06-25 19:16:34,69394,2021-06-25
5556,12,21.59,1011.5,48.73,"2021-06-25 12:25:32","2021-06-25 19:16:40",2021-06-25 19:16:40,69400,2021-06-25
5557,12,21.61,1011.5,48.83,"2021-06-25 12:25:32","2021-06-25 19:16:45",2021-06-25 19:16:45,69405,2021-06-25
5558,12,21.6,1011.57,48.8,"2021-06-25 12:25:32","2021-06-25 19:16:50",2021-06-25 19:16:50,69410,2021-06-25
5559,12,21.62,1011.5,48.79,"2021-06-25 12:25:32","2021-06-25 19:16:55",2021-06-25 19:16:55,69415,2021-06-25
5560,12,21.63,1011.44,48.83,"2021-06-25 12:25:32","2021-06-25 19:17:00",2021-06-25 19:17:00,69420,2021-06-25
5561,12,21.62,1011.43,48.88,"2021-06-25 12:25:32","2021-06-25 19:17:06",2021-06-25 19:17:06,69426,2021-06-25
5562,12,21.62,1011.48,48.7,"2021-06-25 12:25:32","2021-06-25 19:17:11",2021-06-25 19:17:11,69431,2021-06-25
5563,12,21.64,1011.48,48.83,"2021-06-25 12:25:32","2021-06-25 19:17:16",2021-06-25 19:17:16,69436,2021-06-25
5564,12,21.63,1011.46,48.99,"2021-06-25 12:25:32","2021-06-25 19:17:21",2021-06-25 19:17:21,69441,2021-06-25
5565,12,21.62,1011.48,48.84,"2021-06-25 12:25:32","2021-06-25 19:17:26",2021-06-25 19:17:26,69446,2021-06-25
5566,12,21.6,1011.47,48.82,"2021-06-25 12:25:32","2021-06-25 19:17:32",2021-06-25 19:17:32,69452,2021-06-25
5567,12,21.62,1011.5,48.77,"2021-06-25 12:25:32","2021-06-25 19:17:37",2021-06-25 19:17:37,69457,2021-06-25
5568,12,21.62,1011.42,48.75,"2021-06-25 12:25:32","2021-06-25 19:17:42",2021-06-25 19:17:42,69462,2021-06-25
5569,12,21.6,1011.42,48.71,"2021-06-25 12:25:32","2021-06-25 19:17:47",2021-06-25 19:17:47,69467,2021-06-25
5570,12,21.58,1011.43,48.64,"2021-06-25 12:25:32","2021-06-25 19:17:52",2021-06-25 19:17:52,69472,2021-06-25
5571,12,21.56,1011.48,48.67,"2021-06-25 12:25:32","2021-06-25 19:17:58",2021-06-25 19:17:58,69478,2021-06-25
5572,12,21.54,1011.54,48.72,"2021-06-25 12:25:32","2021-06-25 19:18:03",2021-06-25 19:18:03,69483,2021-06-25
5573,12,21.51,1011.49,48.78,"2021-06-25 12:25:32","2021-06-25 19:18:08",2021-06-25 19:18:08,69488,2021-06-25
5574,12,21.52,1011.5,48.78,"2021-06-25 12:25:32","2021-06-25 19:18:13",2021-06-25 19:18:13,69493,2021-06-25
5575,12,21.51,1011.6,48.82,"2021-06-25 12:25:32","2021-06-25 19:18:19",2021-06-25 19:18:19,69499,2021-06-25
5576,12,21.51,1011.49,48.8,"2021-06-25 12:25:32","2021-06-25 19:18:24",2021-06-25 19:18:24,69504,2021-06-25
5577,12,21.51,1011.49,48.84,"2021-06-25 12:25:32","2021-06-25 19:18:29",2021-06-25 19:18:29,69509,2021-06-25
5578,12,21.52,1011.51,48.84,"2021-06-25 12:25:32","2021-06-25 19:18:34",2021-06-25 19:18:34,69514,2021-06-25
5579,12,21.5,1011.46,48.86,"2021-06-25 12:25:32","2021-06-25 19:18:39",2021-06-25 19:18:39,69519,2021-06-25
5580,12,21.48,1011.5,48.98,"2021-06-25 12:25:32","2021-06-25 19:18:45",2021-06-25 19:18:45,69525,2021-06-25
5581,12,21.48,1011.49,48.97,"2021-06-25 12:25:32","2021-06-25 19:18:50",2021-06-25 19:18:50,69530,2021-06-25
5582,12,21.45,1011.53,48.95,"2021-06-25 12:25:32","2021-06-25 19:18:55",2021-06-25 19:18:55,69535,2021-06-25
5583,12,21.47,1011.55,49.03,"2021-06-25 12:25:32","2021-06-25 19:19:00",2021-06-25 19:19:00,69540,2021-06-25
5584,12,21.45,1011.55,48.98,"2021-06-25 12:25:32","2021-06-25 19:19:05",2021-06-25 19:19:05,69545,2021-06-25
5585,12,21.47,1011.48,49.02,"2021-06-25 12:25:32","2021-06-25 19:19:11",2021-06-25 19:19:11,69551,2021-06-25
5586,12,21.46,1011.49,48.98,"2021-06-25 12:25:32","2021-06-25 19:19:16",2021-06-25 19:19:16,69556,2021-06-25
5587,12,21.46,1011.49,49.05,"2021-06-25 12:25:32","2021-06-25 19:19:21",2021-06-25 19:19:21,69561,2021-06-25
5588,12,21.45,1011.52,49.13,"2021-06-25 12:25:32","2021-06-25 19:19:26",2021-06-25 19:19:26,69566,2021-06-25
5589,12,21.44,1011.48,49.09,"2021-06-25 12:25:32","2021-06-25 19:19:31",2021-06-25 19:19:31,69571,2021-06-25
5590,12,21.44,1011.48,49.02,"2021-06-25 12:25:32","2021-06-25 19:19:37",2021-06-25 19:19:37,69577,2021-06-25
5591,12,21.43,1011.46,49.08,"2021-06-25 12:25:32","2021-06-25 19:19:42",2021-06-25 19:19:42,69582,2021-06-25
5592,12,21.43,1011.56,49.08,"2021-06-25 12:25:32","2021-06-25 19:19:47",2021-06-25 19:19:47,69587,2021-06-25
5593,12,21.41,1011.54,49.11,"2021-06-25 12:25:32","2021-06-25 19:19:52",2021-06-25 19:19:52,69592,2021-06-25
5594,12,21.41,1011.51,49.29,"2021-06-25 12:25:32","2021-06-25 19:19:57",2021-06-25 19:19:57,69597,2021-06-25
5595,12,21.41,1011.5,49.21,"2021-06-25 12:25:32","2021-06-25 19:20:03",2021-06-25 19:20:03,69603,2021-06-25
5596,12,21.41,1011.48,49.23,"2021-06-25 12:25:32","2021-06-25 19:20:08",2021-06-25 19:20:08,69608,2021-06-25
5597,12,21.41,1011.5,49.18,"2021-06-25 12:25:32","2021-06-25 19:20:13",2021-06-25 19:20:13,69613,2021-06-25
5598,12,21.4,1011.52,49.21,"2021-06-25 12:25:32","2021-06-25 19:20:18",2021-06-25 19:20:18,69618,2021-06-25
5599,12,21.41,1011.48,49.17,"2021-06-25 12:25:32","2021-06-25 19:20:24",2021-06-25 19:20:24,69624,2021-06-25
5600,12,21.41,1011.46,49.21,"2021-06-25 12:25:32","2021-06-25 19:20:29",2021-06-25 19:20:29,69629,2021-06-25
5601,12,21.41,1011.48,49.16,"2021-06-25 12:25:32","2021-06-25 19:20:34",2021-06-25 19:20:34,69634,2021-06-25
5602,12,21.43,1011.48,49.15,"2021-06-25 12:25:32","2021-06-25 19:20:39",2021-06-25 19:20:39,69639,2021-06-25
5603,12,21.45,1011.49,49.11,"2021-06-25 12:25:32","2021-06-25 19:20:44",2021-06-25 19:20:44,69644,2021-06-25
5604,12,21.43,1011.49,49.07,"2021-06-25 12:25:32","2021-06-25 19:20:50",2021-06-25 19:20:50,69650,2021-06-25
5605,12,21.43,1011.47,49.12,"2021-06-25 12:25:32","2021-06-25 19:20:55",2021-06-25 19:20:55,69655,2021-06-25
5606,12,21.43,1011.48,49.18,"2021-06-25 12:25:32","2021-06-25 19:21:00",2021-06-25 19:21:00,69660,2021-06-25
5607,12,21.43,1011.47,49.16,"2021-06-25 12:25:32","2021-06-25 19:21:05",2021-06-25 19:21:05,69665,2021-06-25
5608,12,21.44,1011.45,49.13,"2021-06-25 12:25:32","2021-06-25 19:21:10",2021-06-25 19:21:10,69670,2021-06-25
5609,12,21.42,1011.49,49.12,"2021-06-25 12:25:32","2021-06-25 19:21:16",2021-06-25 19:21:16,69676,2021-06-25
5610,12,21.41,1011.46,49.16,"2021-06-25 12:25:32","2021-06-25 19:21:21",2021-06-25 19:21:21,69681,2021-06-25
5611,12,21.42,1011.45,49.15,"2021-06-25 12:25:32","2021-06-25 19:21:26",2021-06-25 19:21:26,69686,2021-06-25
5612,12,21.41,1011.48,49.19,"2021-06-25 12:25:32","2021-06-25 19:21:31",2021-06-25 19:21:31,69691,2021-06-25
5613,12,21.41,1011.54,49.18,"2021-06-25 12:25:32","2021-06-25 19:21:36",2021-06-25 19:21:36,69696,2021-06-25
5614,12,21.44,1011.5,49.23,"2021-06-25 12:25:32","2021-06-25 19:21:42",2021-06-25 19:21:42,69702,2021-06-25
5615,12,21.43,1011.46,49.19,"2021-06-25 12:25:32","2021-06-25 19:21:47",2021-06-25 19:21:47,69707,2021-06-25
5616,12,21.43,1011.49,49.27,"2021-06-25 12:25:32","2021-06-25 19:21:52",2021-06-25 19:21:52,69712,2021-06-25
5617,12,21.43,1011.44,49.19,"2021-06-25 12:25:32","2021-06-25 19:21:57",2021-06-25 19:21:57,69717,2021-06-25
5618,12,21.44,1011.51,49.29,"2021-06-25 12:25:32","2021-06-25 19:22:03",2021-06-25 19:22:03,69723,2021-06-25
5619,12,21.44,1011.48,49.41,"2021-06-25 12:25:32","2021-06-25 19:22:08",2021-06-25 19:22:08,69728,2021-06-25
5620,12,21.46,1011.51,49.44,"2021-06-25 12:25:32","2021-06-25 19:22:13",2021-06-25 19:22:13,69733,2021-06-25
5621,12,21.47,1011.49,49.47,"2021-06-25 12:25:32","2021-06-25 19:22:18",2021-06-25 19:22:18,69738,2021-06-25
5622,12,21.48,1011.44,49.46,"2021-06-25 12:25:32","2021-06-25 19:22:23",2021-06-25 19:22:23,69743,2021-06-25
5623,12,21.5,1011.49,49.37,"2021-06-25 12:25:32","2021-06-25 19:22:29",2021-06-25 19:22:29,69749,2021-06-25
5624,12,21.51,1011.47,49.45,"2021-06-25 12:25:32","2021-06-25 19:22:34",2021-06-25 19:22:34,69754,2021-06-25
5625,12,21.53,1011.42,49.5,"2021-06-25 12:25:32","2021-06-25 19:22:39",2021-06-25 19:22:39,69759,2021-06-25
5626,12,21.54,1011.54,49.38,"2021-06-25 12:25:32","2021-06-25 19:22:44",2021-06-25 19:22:44,69764,2021-06-25
5627,12,21.53,1011.44,49.33,"2021-06-25 12:25:32","2021-06-25 19:22:49",2021-06-25 19:22:49,69769,2021-06-25
5628,12,21.53,1011.43,49.3,"2021-06-25 12:25:32","2021-06-25 19:22:55",2021-06-25 19:22:55,69775,2021-06-25
5629,12,21.55,1011.45,49.29,"2021-06-25 12:25:32","2021-06-25 19:23:00",2021-06-25 19:23:00,69780,2021-06-25
5630,12,21.54,1011.5,49.28,"2021-06-25 12:25:32","2021-06-25 19:23:05",2021-06-25 19:23:05,69785,2021-06-25
5631,12,21.58,1011.45,49.34,"2021-06-25 12:25:32","2021-06-25 19:23:10",2021-06-25 19:23:10,69790,2021-06-25
5632,12,21.59,1011.44,49.19,"2021-06-25 12:25:32","2021-06-25 19:23:15",2021-06-25 19:23:15,69795,2021-06-25
5633,12,21.59,1011.37,49.31,"2021-06-25 12:25:32","2021-06-25 19:23:21",2021-06-25 19:23:21,69801,2021-06-25
5634,12,21.6,1011.49,49.27,"2021-06-25 12:25:32","2021-06-25 19:23:26",2021-06-25 19:23:26,69806,2021-06-25
5635,12,21.6,1011.47,49.4,"2021-06-25 12:25:32","2021-06-25 19:23:31",2021-06-25 19:23:31,69811,2021-06-25
5636,12,21.6,1011.37,49.35,"2021-06-25 12:25:32","2021-06-25 19:23:36",2021-06-25 19:23:36,69816,2021-06-25
5637,12,21.6,1011.39,49.27,"2021-06-25 12:25:32","2021-06-25 19:23:41",2021-06-25 19:23:41,69821,2021-06-25
5638,12,21.6,1011.41,49.21,"2021-06-25 12:25:32","2021-06-25 19:23:47",2021-06-25 19:23:47,69827,2021-06-25
5639,12,21.6,1011.43,49.17,"2021-06-25 12:25:32","2021-06-25 19:23:52",2021-06-25 19:23:52,69832,2021-06-25
5640,12,21.61,1011.4,49.12,"2021-06-25 12:25:32","2021-06-25 19:23:57",2021-06-25 19:23:57,69837,2021-06-25
5641,12,21.61,1011.51,49.06,"2021-06-25 12:25:32","2021-06-25 19:24:02",2021-06-25 19:24:02,69842,2021-06-25
5642,12,21.62,1011.42,49,"2021-06-25 12:25:32","2021-06-25 19:24:07",2021-06-25 19:24:07,69847,2021-06-25
5643,12,21.6,1011.44,48.96,"2021-06-25 12:25:32","2021-06-25 19:24:13",2021-06-25 19:24:13,69853,2021-06-25
5644,12,21.59,1011.48,49.01,"2021-06-25 12:25:32","2021-06-25 19:24:18",2021-06-25 19:24:18,69858,2021-06-25
5645,12,21.58,1011.41,49.04,"2021-06-25 12:25:32","2021-06-25 19:24:23",2021-06-25 19:24:23,69863,2021-06-25
5646,12,21.59,1011.48,49.08,"2021-06-25 12:25:32","2021-06-25 19:24:28",2021-06-25 19:24:28,69868,2021-06-25
5647,12,21.59,1011.5,49.06,"2021-06-25 12:25:32","2021-06-25 19:24:33",2021-06-25 19:24:33,69873,2021-06-25
